fileId,fileUrls from query MCD19A2--61 2022-01-01..2022-12-31 x35.5y32.2 x37.4y31[7],size
7321268244,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022276.h21v05.061.2023013170439.hdf,15077353
7317374155,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022276.h20v05.061.2023012022914.hdf,14175525
7321131816,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022275.h21v05.061.2023013160227.hdf,15105648
7317304560,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022275.h20v05.061.2023012014650.hdf,14513350
7317234182,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022274.h20v05.061.2023012011105.hdf,15641625
7321044894,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022274.h21v05.061.2023013150903.hdf,15049333
7317154113,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022273.h20v05.061.2023012003516.hdf,14291659
7320957819,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022273.h21v05.061.2023013141033.hdf,15376333
7317081558,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022272.h20v05.061.2023011235531.hdf,14472794
7320840356,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022272.h21v05.061.2023013125157.hdf,14750112
7320718766,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022271.h21v05.061.2023013112929.hdf,15328608
